FREQ,Frequency,REF_AREA,Reference area,VALUE,Value,UNIT_MEASURE,Unit of measure,BREAKS,COVERAGE,TITLE_TS,Series,1927-Q1,1927-Q2,1927-Q3,1927-Q4,1928-Q1,1928-Q2,1928-Q3,1928-Q4,1929-Q1,1929-Q2,1929-Q3,1929-Q4,1930-Q1,1930-Q2,1930-Q3,1930-Q4,1931-Q1,1931-Q2,1931-Q3,1931-Q4,1932-Q1,1932-Q2,1932-Q3,1932-Q4,1933-Q1,1933-Q2,1933-Q3,1933-Q4,1934-Q1,1934-Q2,1934-Q3,1934-Q4,1935-Q1,1935-Q2,1935-Q3,1935-Q4,1936-Q1,1936-Q2,1936-Q3,1936-Q4,1937-Q1,1937-Q2,1937-Q3,1937-Q4,1938-Q1,1938-Q2,1938-Q3,1938-Q4,1939-Q1,1939-Q2,1939-Q3,1939-Q4,1940-Q1,1940-Q2,1940-Q3,1940-Q4,1941-Q1,1941-Q2,1941-Q3,1941-Q4,1942-Q1,1942-Q2,1942-Q3,1942-Q4,1943-Q1,1943-Q2,1943-Q3,1943-Q4,1944-Q1,1944-Q2,1944-Q3,1944-Q4,1945-Q1,1945-Q2,1945-Q3,1945-Q4,1946-Q1,1946-Q2,1946-Q3,1946-Q4,1947-Q1,1947-Q2,1947-Q3,1947-Q4,1948-Q1,1948-Q2,1948-Q3,1948-Q4,1949-Q1,1949-Q2,1949-Q3,1949-Q4,1950-Q1,1950-Q2,1950-Q3,1950-Q4,1951-Q1,1951-Q2,1951-Q3,1951-Q4,1952-Q1,1952-Q2,1952-Q3,1952-Q4,1953-Q1,1953-Q2,1953-Q3,1953-Q4,1954-Q1,1954-Q2,1954-Q3,1954-Q4,1955-Q1,1955-Q2,1955-Q3,1955-Q4,1956-Q1,1956-Q2,1956-Q3,1956-Q4,1957-Q1,1957-Q2,1957-Q3,1957-Q4,1958-Q1,1958-Q2,1958-Q3,1958-Q4,1959-Q1,1959-Q2,1959-Q3,1959-Q4,1960-Q1,1960-Q2,1960-Q3,1960-Q4,1961-Q1,1961-Q2,1961-Q3,1961-Q4,1962-Q1,1962-Q2,1962-Q3,1962-Q4,1963-Q1,1963-Q2,1963-Q3,1963-Q4,1964-Q1,1964-Q2,1964-Q3,1964-Q4,1965-Q1,1965-Q2,1965-Q3,1965-Q4,1966-Q1,1966-Q2,1966-Q3,1966-Q4,1967-Q1,1967-Q2,1967-Q3,1967-Q4,1968-Q1,1968-Q2,1968-Q3,1968-Q4,1969-Q1,1969-Q2,1969-Q3,1969-Q4,1970-Q1,1970-Q2,1970-Q3,1970-Q4,1971-Q1,1971-Q2,1971-Q3,1971-Q4,1972-Q1,1972-Q2,1972-Q3,1972-Q4,1973-Q1,1973-Q2,1973-Q3,1973-Q4,1974-Q1,1974-Q2,1974-Q3,1974-Q4,1975-Q1,1975-Q2,1975-Q3,1975-Q4,1976-Q1,1976-Q2,1976-Q3,1976-Q4,1977-Q1,1977-Q2,1977-Q3,1977-Q4,1978-Q1,1978-Q2,1978-Q3,1978-Q4,1979-Q1,1979-Q2,1979-Q3,1979-Q4,1980-Q1,1980-Q2,1980-Q3,1980-Q4,1981-Q1,1981-Q2,1981-Q3,1981-Q4,1982-Q1,1982-Q2,1982-Q3,1982-Q4,1983-Q1,1983-Q2,1983-Q3,1983-Q4,1984-Q1,1984-Q2,1984-Q3,1984-Q4,1985-Q1,1985-Q2,1985-Q3,1985-Q4,1986-Q1,1986-Q2,1986-Q3,1986-Q4,1987-Q1,1987-Q2,1987-Q3,1987-Q4,1988-Q1,1988-Q2,1988-Q3,1988-Q4,1989-Q1,1989-Q2,1989-Q3,1989-Q4,1990-Q1,1990-Q2,1990-Q3,1990-Q4,1991-Q1,1991-Q2,1991-Q3,1991-Q4,1992-Q1,1992-Q2,1992-Q3,1992-Q4,1993-Q1,1993-Q2,1993-Q3,1993-Q4,1994-Q1,1994-Q2,1994-Q3,1994-Q4,1995-Q1,1995-Q2,1995-Q3,1995-Q4,1996-Q1,1996-Q2,1996-Q3,1996-Q4,1997-Q1,1997-Q2,1997-Q3,1997-Q4,1998-Q1,1998-Q2,1998-Q3,1998-Q4,1999-Q1,1999-Q2,1999-Q3,1999-Q4,2000-Q1,2000-Q2,2000-Q3,2000-Q4,2001-Q1,2001-Q2,2001-Q3,2001-Q4,2002-Q1,2002-Q2,2002-Q3,2002-Q4,2003-Q1,2003-Q2,2003-Q3,2003-Q4,2004-Q1,2004-Q2,2004-Q3,2004-Q4,2005-Q1,2005-Q2,2005-Q3,2005-Q4,2006-Q1,2006-Q2,2006-Q3,2006-Q4,2007-Q1,2007-Q2,2007-Q3,2007-Q4,2008-Q1,2008-Q2,2008-Q3,2008-Q4,2009-Q1,2009-Q2,2009-Q3,2009-Q4,2010-Q1,2010-Q2,2010-Q3,2010-Q4,2011-Q1,2011-Q2,2011-Q3,2011-Q4,2012-Q1,2012-Q2,2012-Q3,2012-Q4,2013-Q1,2013-Q2,2013-Q3,2013-Q4,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4
Q,Quarterly,SE,Sweden,R,Real,628,"Index, 2010 = 100",,,,Q:SE:R:628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2119,49.7083,48.9539,49.2804,47.7058,48.9146,48.1835,48.3986,48.7733,49.3585,48.6311,49.2579,49.3755,49.6742,48.9866,48.9139,48.0772,48.6773,48.9912,49.6038,50.9072,52.6083,52.8457,53.4468,53.7035,55.22,57.5091,56.2223,56.9409,58.0654,57.7231,57.939,56.4288,59.2043,61.5208,60.54,60.0252,62.2191,63.0919,60.758,56.8917,56.7729,56.2341,52.545,50.8979,50.185,48.6035,46.8477,45.9872,46.3621,46.1197,44.4661,42.9436,42.7555,42.016,41.4475,40.4617,40.9664,40.9643,40.1437,39.4492,39.7034,39.6928,38.8154,38.7987,39.2949,40.1554,40.7745,41.9128,42.7162,43.2958,44.2988,45.9793,47.0744,49.3479,49.832,51.9347,53.3951,54.9597,54.2938,55.0861,54.7354,54.747,52.9837,54.2184,53.0525,53.1713,52.0014,49.5574,48.3458,46.7922,43.267,40.1134,39.9015,39.7224,39.8497,40.3682,41.12,41.3893,40.4752,40.2337,40.456,40.0195,39.1742,39.4454,39.7079,40.6062,40.5724,41.2555,42.4325,43.1863,42.9371,44.7015,46.0323,47.5662,48.1723,48.8355,50.4538,51.9774,51.7286,53.3763,55.5597,57.5035,57.3055,58.9126,58.6452,59.645,58.5683,59.4368,60.5544,62.8372,62.5837,62.3071,63.6364,65.2594,65.5763,67.0646,69.5382,71.267,71.811,72.5236,74.5816,77.4318,79.0143,82.0304,83.3381,85.4746,85.5536,88.7407,93.1278,96.2677,91.9678,92.0613,92.3253,91.0346,86.4614,90.1226,92.5334,95.2055,97.2077,98.6619,99.3769,100.8327,101.106,101.3081,100.195,99.854,97.2093,98.5383,99.5021,101.0535,100.8581,102.6991,104.3015,106.1478,107.619,111.5512,113.3242,117.3161,119.0753,124.6836,128.2916,133.2329,135.7943,137.4725,138.2795,141.2067,142.5549,146.1865,147.4009,148.6443,143.9583,142.7638,142.2417,142.544,142.0299,142.2722,142.4407,144.5396,144.206,147.287,146.9059,149.059,151.3285,155.5506,160.0747,162.7346,162.4365,163.9687,159.5052,150.0202,140.2261,136.9924,135.3819,133.3813,
Q,Quarterly,GR,Greece,R,Real,628,"Index, 2010 = 100",,,,Q:GR:R:628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0074,113.0191,115.5599,118.6805,118.5488,117.6458,119.5312,117.2876,116.9995,114.2615,115.9146,114.6558,111.4224,110.6971,109.2424,107.9627,106.228,100.3345,98.1406,95.5632,95.9736,91.965,91.314,86.8191,84.1442,80.7683,78.7745,74.8793,74.4672,71.4452,71.4849,69.1792,68.6038,66.5536,66.976,66.5695,67.3849,64.6323,64.2538,63.5543,65.0473,63.5975,63.7544,63.1803,62.9425,62.1274,62.7282,62.3916,63.3131,62.5783,63.5408,63.6839,66.352,67.1165,68.8516,68.382,70.564,70.9774,72.9046,72.0313,74.9826,75.634,77.9059,75.8914,76.7863,75.4158,78.5657,80.0765,83.6631,84.3882,86.1663,86.6337
Q,Quarterly,SG,Singapore,R,Real,771,"Year-on-year changes, in per cent",,,,Q:SG:R:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.7372,-6.422,15.9735,33.4377,29.6942,18.1505,5.5629,-2.9499,-9.4399,-11.5689,-11.0022,-11.5223,-8.314,-8.585,-5.3022,-1.9433,-2.1118,-1.4859,-2.7577,-2.6994,-2.7849,-2.7036,-1.8698,-0.7809,1.7241,2.3074,2.7518,2.8089,3.3592,4.8355,6.7846,9.5307,13.9016,19.599,23.7876,25.8072,21.7391,11.7364,1.6119,-9.8744,-23.6381,-25.0395,-10.6966,2.4779,23.9593,34.1029,18.8581,13.082,8.1467,5.2042,2.7929,0.3355,-1.3729,-3.1619,-2.8512,-1.1643,-0.442,2.4619,2.0261,-0.8732,-1.6979,-4.844,-4.8458,-4.0083,-3.5218,-3.27,-3.6369,-2.9703,-2.5473,-2.0091,-2.7166,-3.1309,-3.3779,-3.1774,-0.6619,0.6305,5.1578,8.7219,8.0394,7.3366,2.6139,0.4226,1.7125,2.0297,1.9792,1.915,0.9301,2.3306,5.8378,4.7418,4.8702,6.6443,3.0536,4.4753,5.8503,1.8709,4.9883,2.2482,0.2666,
Q,Quarterly,BE,Belgium,R,Real,628,"Index, 2010 = 100",,,,Q:BE:R:628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1046,40.9572,40.2077,38.4508,38.4577,38.5287,38.4235,37.4126,38.4345,39.5311,40.1921,39.4411,40.3298,41.5323,42.4638,42.1305,41.749,43.3841,43.3435,41.4876,43.05,43.363,43.6028,43.9825,47.4474,47.5271,48.6839,49.4473,50.7495,51.4572,52.85,54.8405,54.8736,55.3548,57.1256,57.0928,58.1496,58.1676,58.9647,57.718,57.958,56.0531,54.8067,51.5767,50.249,49.2304,47.9008,46.2604,43.9244,42.613,43.2654,41.7111,40.2363,39.4599,38.9224,38.0955,37.8706,37.5645,37.8281,37.0416,36.4536,35.6473,36.8212,36.5186,36.4789,36.8802,38.726,38.1831,38.9502,38.7144,39.8595,39.9127,40.5714,41.5711,42.8288,43.1574,44.8601,45.5399,46.9012,48.3458,49.5551,49.0742,49.9704,49.9355,49.9204,49.0371,50.5998,50.9809,51.4823,52.4334,52.561,52.3687,52.1378,53.4027,53.4358,55.0574,54.719,55.252,56.2379,56.2659,56.417,56.651,57.8679,58.2286,56.4066,57.0636,57.8527,58.067,55.4747,57.6442,58.8915,59.1136,59.6806,59.5289,62.1352,62.1693,63.1113,63.9428,66.1247,64.7434,66.1672,65.8523,66.2801,66.8815,67.7401,67.2505,68.201,68.1111,69.1596,70.2477,71.8639,72.7152,73.1047,73.7599,75.3373,76.6024,78.1845,77.8029,80.3009,81.7801,84.9154,85.8878,88.1091,89.9412,91.4269,93.1237,95.3945,96.2585,97.9616,99.3534,100.9112,100.0377,99.392,99.0731,99.6613,99.854,98.7634,97.9772,100.3678,99.2211,99.2586,99.1893,100.765,100.7703,100.0476,99.8622,101.3545,100.5998,99.9589,99.7405,100.5001,99.3165,99.7459,99.6928,100.6812,99.6429,97.4123,98.3425,99.7341,100.7347,98.2861,99.7552,101.7242,100.8155,99.6896,99.8215,102.138,101.5527,101.4311,100.7592,103.9565,103.0263,102.4371,102.81,104.2496,102.9231,103.873,103.9371,107.7245,107.258,106.4431,108.0128,110.2227,112.7716,113.2106,114.3674,116.2082,113.7048,111.6189,111.1754,111.0095,107.2464,108.7538,107.7369,108.4652,
Q,Quarterly,BG,Bulgaria,R,Real,771,"Year-on-year changes, in per cent",,,,Q:BG:R:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5348,3.5981,6.8577,10.6776,16.4955,21.3795,17.4737,19.6988,16.1417,14.9997,13.0122,2.2511,-12.5436,-24.0246,-27.5635,-25.7741,-18.774,-11.3577,-9.0034,-8.9133,-9.4308,-10.174,-9.1167,-8.6546,-5.6269,-3.1447,-4.7486,-5.2817,-5.6353,-4.3188,-2.4994,0.2998,3.1423,2.379,2.5914,3.4403,2.7545,2.249,2.1022,4.4584,5.2923,8.5576,9.1784,8.4515,7.2041,6.1846,7.2695,5.2652,4.9838,4.8004,2.6527,2.3217,3.882,1.6274,2.7886,3.0461,1.0577,1.3453,4.0052,4.9599,7.5141,6.5486,4.7092,2.1897,0.8889,-0.8731,-1.9522,-3.1932,-5.2526,0.4864,1.5855,
Q,Quarterly,XW,World,N,Nominal,628,"Index, 2010 = 100",,,,Q:XW:N:628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.3055,97.6298,97.8793,97.3712,95.4099,93.9541,94.2998,95.628,96.8788,98.4361,100.0245,100.555,100.9844,100.9868,102.5376,103.3174,103.6753,104.9806,106.4345,107.4601,108.9867,110.3669,112.3777,114.4941,115.8793,117.4266,118.8718,119.5797,120.1462,121.3789,122.6158,123.9096,124.7258,126.2074,128.4425,130.1758,131.7726,133.4,135.6093,137.0336,138.1843,139.7308,141.6168,143.5225,144.855,145.9934,147.6872,149.3103,150.7553,152.5219,154.0204,156.3057,159.3774,162.4709,166.6815,170.4601,174.418,180.0657,183.9129,185.0421,184.9671,186.2194,188.1846,189.7522,
Q,Quarterly,IT,Italy,N,Nominal,771,"Year-on-year changes, in per cent",,,,Q:IT:N:771,,,,,-1.7232,-1.733,-2.0023,-2.5485,-3.0912,-3.6357,-4.3463,-5.243,-6.1479,-7.066,-7.9139,-8.6879,-9.4839,-10.3074,-10.7781,-10.8428,-10.9248,-11.0112,-10.3099,-8.7347,-7.069,-5.3114,-4.7778,-5.6245,-6.481,-7.3521,-6.5364,-3.8205,-1.0231,1.8749,3.1186,2.4887,1.877,1.2788,1.2841,1.921,2.5468,3.1661,3.4327,3.3288,3.2278,3.129,2.9841,2.7915,2.6038,2.4199,2.8352,3.8793,4.9092,5.9218,7.6267,9.9974,12.2601,14.442,14.4081,12.1993,10.1693,8.2878,9.6024,14.1111,18.4143,22.5467,61.3985,130.9603,192.8116,248.1211,306.3075,337.295,351.768,360.3514,240.1619,133.1864,86.3435,59.9456,51.3545,53.2128,54.7001,55.922,50.1634,39.3923,37.114,27.8783,10.1533,7.8158,0.7185,-1.8966,-3.0086,-9.44,-12.0455,-6.4585,9.9578,16.1947,24.0236,24.653,15.0583,11.8967,4.8507,-0.8313,0.9382,2.946,1.8342,3.4961,-1.5301,-0.4442,1.1943,2.2135,8.4619,5.5085,4.6373,4.4256,0.9574,-0.3866,3.7871,2.3562,1.6742,3.8474,3.2208,0.4122,3.2131,3.781,0.3388,3.4322,1.2449,-2.8428,-1.8748,-3.0447,-1.4167,4.9788,5.4033,2.8293,2.8111,0.2415,2.2628,5.2827,4.8865,6.3503,6.9072,8.8679,8.3214,6.8007,10.6585,7.1201,6.9752,12.056,8.7121,11.7842,15.0601,9.8072,4.7166,-0.1537,-2.6811,-2.4347,-0.5165,1.7774,1.2741,0.9613,-0.1446,-0.5909,2.452,6.04,9.1803,11.9676,9.7313,6.0109,3.8403,2.5868,3.943,5.0829,6.9396,7.3349,5.5707,5.5406,1.502,1.7639,4.4547,4.7776,7.7273,8.6667,8.6768,7.9229,8.4388,12.6789,22.3553,36.7063,50.5837,56.8058,54.1599,44.8476,32.8165,20.9491,13.8624,11.8236,12.7432,15.5981,17.4721,17.6523,15.7032,12.9139,9.6519,7.3115,7.9791,12.1701,17.3882,21.3627,23.0663,20.5229,17.5169,16.8421,20.0898,28.6876,38.2845,44.8949,46.028,40.118,31.2405,22.3834,15.296,11.609,9.9424,10.1327,10.2692,8.7577,7.1035,5.5613,4.2537,2.9732,2.0558,1.6023,1.5934,1.7565,2.1103,2.1983,2.4002,2.8612,2.9826,3.1097,3.7596,4.9195,6.3854,7.9592,9.5281,11.9632,14.0407,15.774,16.847,17.5538,18.2707,18.7228,19,17.972,16.0115,16.2867,17.6167,17.1814,15.4565,13.4194,14.6954,15.1445,15.6682,14.1802,8.4729,5.0613,4.0481,1.8114,-0.0294,-1.7019,-1.8132,-1.3862,-1.2463,0.6847,1.0548,2.6557,4.2919,3.6747,3.6533,3.7486,4.366,4.0749,2.8896,2.3196,-0.6689,0.2111,0.3645,-0.0671,1.0992,0.6591,0.9494,1.4881,3.1486,3.3606,4.262,4.8734,4.601,5.036,5.8416,7.4325,12.2957,13.2273,12.182,10.0749,6.4602,5.6575,6.3386,6.2101,4.9331,5.6406,6.4342,7.3975,8.3229,8.1393,7.4342,6.7655,5.8984,5.9909,5.8518,5.6131,5.8623,5.0386,4.5842,4.4336,3.7354,3.5845,2.6154,0.5234,0.2378,-0.8568,-1.1306,-0.2557,-2.1038,-1.0773,-0.4717,0.2648,1.2842,2.3749,1.2626,0.5046,0.5917,-2.1541,-3.6575,-4.9372,-7.1429,-6.6892,-6.2985,-5.7218,-4.3439,-4.9909,-4.6961,-4.8553,-5.6764,-4.68,-2.7053,-2.0608,0.1003,0.7014,0,0.2004,-0.7014,-0.8955,-1.4896,-1.2,-0.5045,-0.4016,-0.8065,-0.5061,-0.9128,-0.1008,0.4065,0.2035,1.74,3.33,1.0121,1.5228,1.7103,0.3906,4.1082,4,4.55,5.1556,2.8874,2.6923,1.0407,0.6475,1.7774,
Q,Quarterly,SG,Singapore,N,Nominal,771,"Year-on-year changes, in per cent",,,,Q:SG:N:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.296,-6.4373,16.3473,34.1258,31.1671,19.0984,7.135,-1.0428,-7.8868,-10.0597,-10.2459,-11.6965,-9.1109,-8.97,-5.7077,-1.79,-1.4493,-1.3383,-2.3002,-2.0656,-1.5932,-0.8631,0,0.8685,1.9926,2.3632,3.2218,3.9361,4.7619,6.0753,7.563,10.1776,13.7529,20.9623,27.6786,31.1492,29.8156,20.1704,8.3041,-4.6684,-21.0734,-24.9015,-10.9766,1.7182,25.1,38.1952,22.8468,17.5676,13.749,10.1747,8.4871,5.8908,3.4435,1.9297,1.2244,2.7815,3.5327,4.1244,3.8979,1.1221,-0.7218,-2.7922,-3.881,-4.047,-3.8334,-3.6741,-4.2396,-3.6735,-3.3677,-2.9126,-3.0921,-3.1074,-2.7738,-2.4286,-0.2175,1.0933,5.4134,9.0776,8.7936,7.8587,3.1228,1.208,2.0708,2.6738,2.3554,1.1937,0.6545,2.2135,6.6403,7.1429,7.4772,10.5732,7.7682,10.6422,13.6116,8.6405,11.4417,7.4627,4.3664,
Q,Quarterly,IS,Iceland,N,Nominal,628,"Index, 2010 = 100",,,,Q:IS:N:628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN,NaN,NaN,45.8138,48.1045,48.4252,49.3414,49.5247,50.7158,51.1282,51.6779,52.2277,52.4109,53.9686,55.114,57.1298,58.5958,61.5279,61.8944,61.986,65.6511,67.1172,70.2325,76.9213,84.7555,89.5659,92.5896,95.8424,99.2784,99.874,99.8282,101.7066,106.8973,112.427,114.9009,115.863,114.5802,113.664,111.7856,103.0352,102.5312,100.7903,102.4854,98.408,100.7903,99.7366,101.0652,101.7982,104.5928,106.3796,109.22,109.2658,112.6102,113.3891,114.2137,114.2595,118.1079,120.2153,124.1095,125.3923,128.0495,130.615,131.6688,137.1664,138.0827,140.0985,143.5803,146.375,149.2154,158.1033,164.6547,172.4888,183.759,190.3562,189.3483,195.2229,196.4494,199.8801,202.4061,203.7671,204.6363,206.5283,211.0794,214.9973,218.3209,222.5331,227.4654,233.3753,245.8825,255.1369,263.5208,277.9063,302.1418,312.8622,316.9396,315.0155,325.965,319.9175,330.3631
Q,Quarterly,LV,Latvia,R,Real,628,"Index, 2010 = 100",,,,Q:LV:R:628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.1909,161.6375,176.2428,188.6275,207.371,207.8769,218.0919,204.3795,207.866,196.5136,181.2243,150.0413,119.9556,108.3479,108.637,107.2214,98.8691,97.9777,100.3866,102.7311,105.3416,105.0432,108.5327,104.2682,104.4883,104.7489,108.0594,108.8933,109.0998,113.1035,115.1345,118.1716,120.1441,121.0395,126.5638,112.2497,112.3038,114.5402,116.5211,119.5183,120.8222,126.2686,127.4295,126.9249,127.9683,133.6761,134.7492,133.5694,139.77,141.9375,140.4202,144.165,144.5069,148.3204,153.7351,153.5184,154.1509,151.1813,156.4186,157.9013,158.7723,165.6265,169.3839,171.1556,170.6452,165.5111,158.0525,153.0569,151.0141,156.2158,155.0244,152.7915
