"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1985-Q3","Q3-1985","PC","Percentage","0","Units",,,81.51044,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1985-Q4","Q4-1985","PC","Percentage","0","Units",,,81.28061,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1986-Q1","Q1-1986","PC","Percentage","0","Units",,,81.37464,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1986-Q2","Q2-1986","PC","Percentage","0","Units",,,81.21666,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1986-Q3","Q3-1986","PC","Percentage","0","Units",,,81.21906,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1986-Q4","Q4-1986","PC","Percentage","0","Units",,,80.97946,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1987-Q1","Q1-1987","PC","Percentage","0","Units",,,80.80553,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1987-Q2","Q2-1987","PC","Percentage","0","Units",,,80.60508,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1987-Q3","Q3-1987","PC","Percentage","0","Units",,,80.9025,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1987-Q4","Q4-1987","PC","Percentage","0","Units",,,80.79928,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1988-Q1","Q1-1988","PC","Percentage","0","Units",,,80.6955,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1988-Q2","Q2-1988","PC","Percentage","0","Units",,,80.94419,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1988-Q3","Q3-1988","PC","Percentage","0","Units",,,80.85323,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1988-Q4","Q4-1988","PC","Percentage","0","Units",,,80.91567,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1989-Q1","Q1-1989","PC","Percentage","0","Units",,,80.99989,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1989-Q2","Q2-1989","PC","Percentage","0","Units",,,81.07012,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1989-Q3","Q3-1989","PC","Percentage","0","Units",,,81.09736,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1989-Q4","Q4-1989","PC","Percentage","0","Units",,,81.14645,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1990-Q1","Q1-1990","PC","Percentage","0","Units",,,81.29213,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1990-Q2","Q2-1990","PC","Percentage","0","Units",,,81.48354,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1990-Q3","Q3-1990","PC","Percentage","0","Units",,,81.55438,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1990-Q4","Q4-1990","PC","Percentage","0","Units",,,81.76545,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1991-Q1","Q1-1991","PC","Percentage","0","Units",,,81.82933,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1991-Q2","Q2-1991","PC","Percentage","0","Units",,,82.00961,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1991-Q3","Q3-1991","PC","Percentage","0","Units",,,81.98415,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1991-Q4","Q4-1991","PC","Percentage","0","Units",,,82.22294,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1992-Q1","Q1-1992","PC","Percentage","0","Units",,,82.48241,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1992-Q2","Q2-1992","PC","Percentage","0","Units",,,82.23967,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1992-Q3","Q3-1992","PC","Percentage","0","Units",,,82.26822,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1992-Q4","Q4-1992","PC","Percentage","0","Units",,,82.47195,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1993-Q1","Q1-1993","PC","Percentage","0","Units",,,82.44363,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1993-Q2","Q2-1993","PC","Percentage","0","Units",,,82.35654,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1993-Q3","Q3-1993","PC","Percentage","0","Units",,,82.36321,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1993-Q4","Q4-1993","PC","Percentage","0","Units",,,82.31008,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1994-Q1","Q1-1994","PC","Percentage","0","Units",,,82.0464,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1994-Q2","Q2-1994","PC","Percentage","0","Units",,,82.04656,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1994-Q3","Q3-1994","PC","Percentage","0","Units",,,82.01033,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1994-Q4","Q4-1994","PC","Percentage","0","Units",,,81.91529,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1995-Q1","Q1-1995","PC","Percentage","0","Units",,,81.76197,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1995-Q2","Q2-1995","PC","Percentage","0","Units",,,81.86272,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1995-Q3","Q3-1995","PC","Percentage","0","Units",,,82.05523,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1995-Q4","Q4-1995","PC","Percentage","0","Units",,,81.92518,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1996-Q1","Q1-1996","PC","Percentage","0","Units",,,81.93453,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1996-Q2","Q2-1996","PC","Percentage","0","Units",,,82.05939,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1996-Q3","Q3-1996","PC","Percentage","0","Units",,,82.37791,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1996-Q4","Q4-1996","PC","Percentage","0","Units",,,82.36853,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1997-Q1","Q1-1997","PC","Percentage","0","Units",,,82.64434,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1997-Q2","Q2-1997","PC","Percentage","0","Units",,,82.78605,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1997-Q3","Q3-1997","PC","Percentage","0","Units",,,82.4111,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1997-Q4","Q4-1997","PC","Percentage","0","Units",,,82.20338,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1998-Q1","Q1-1998","PC","Percentage","0","Units",,,82.04943,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1998-Q2","Q2-1998","PC","Percentage","0","Units",,,81.8195,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1998-Q3","Q3-1998","PC","Percentage","0","Units",,,81.58901,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1998-Q4","Q4-1998","PC","Percentage","0","Units",,,81.53285,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q1","Q1-1999","PC","Percentage","0","Units",,,81.37622,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q2","Q2-1999","PC","Percentage","0","Units",,,80.98336,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q3","Q3-1999","PC","Percentage","0","Units",,,81.14619,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q4","Q4-1999","PC","Percentage","0","Units",,,81.18265,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q1","Q1-2000","PC","Percentage","0","Units",,,80.92133,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q2","Q2-2000","PC","Percentage","0","Units",,,81.09895,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q3","Q3-2000","PC","Percentage","0","Units",,,81.06552,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q4","Q4-2000","PC","Percentage","0","Units",,,81.17934,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q1","Q1-2001","PC","Percentage","0","Units",,,81.00494,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q2","Q2-2001","PC","Percentage","0","Units",,,80.78551,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q3","Q3-2001","PC","Percentage","0","Units",,,80.47979,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q4","Q4-2001","PC","Percentage","0","Units",,,79.94554,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q1","Q1-2002","PC","Percentage","0","Units",,,80.14088,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q2","Q2-2002","PC","Percentage","0","Units",,,79.96462,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q3","Q3-2002","PC","Percentage","0","Units",,,79.87878,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q4","Q4-2002","PC","Percentage","0","Units",,,79.83667,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q1","Q1-2003","PC","Percentage","0","Units",,,79.95224,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q2","Q2-2003","PC","Percentage","0","Units",,,79.70786,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q3","Q3-2003","PC","Percentage","0","Units",,,79.9489,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q4","Q4-2003","PC","Percentage","0","Units",,,80.15785,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q1","Q1-2004","PC","Percentage","0","Units",,,79.98739,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q2","Q2-2004","PC","Percentage","0","Units",,,80.02853,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q3","Q3-2004","PC","Percentage","0","Units",,,80.00963,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q4","Q4-2004","PC","Percentage","0","Units",,,80.34594,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q1","Q1-2005","PC","Percentage","0","Units",,,80.20947,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q2","Q2-2005","PC","Percentage","0","Units",,,80.31148,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q3","Q3-2005","PC","Percentage","0","Units",,,80.75715,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q4","Q4-2005","PC","Percentage","0","Units",,,80.77831,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q1","Q1-2006","PC","Percentage","0","Units",,,80.91714,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q2","Q2-2006","PC","Percentage","0","Units",,,81.14809,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q3","Q3-2006","PC","Percentage","0","Units",,,81.12235,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q4","Q4-2006","PC","Percentage","0","Units",,,81.17439,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","Units",,,81.63724,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","Units",,,81.9664,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","Units",,,81.93932,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","Units",,,81.80138,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,81.65826,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,81.75219,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,81.78542,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,81.64316,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,80.9842,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,80.20844,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,80.01268,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,80.13226,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,80.24115,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,80.09096,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,80.25075,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,80.23001,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,80.5663,"B","Break"
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,80.77822,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,80.46474,"B","Break"
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,80.34223,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,80.28801,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,80.23987,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,80.42336,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,80.55386,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,80.47767,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,80.82348,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,80.95956,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,81.14272,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,81.55515,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,81.68047,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,81.72959,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,81.61696,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,81.88548,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,81.6981,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,81.97057,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,82.18137,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,82.31506,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,82.54405,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,82.73032,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,82.84164,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,82.78778,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,82.93327,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,83.10785,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,83.2856,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,83.65662,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,84.06695,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,83.93996,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,84.33569,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,84.22224,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,84.20934,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,84.36822,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,84.51671,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,84.45223,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,83.60435,,
"JPN","Japan","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,83.7997,,
